"Company name","ASX code","GICS industry group","Price","High","Low","Change","Volume"
"GAZAL CORPORATION LIMITED","GZL","Consumer Durables & Apparel",,"2.3000","2.3000","0.0722","6670"
"GB ENERGY LIMITED","GBX","Energy",,"0.0170","0.0150","-0.0009","750000"
"GBM GOLD LTD","GBM","Materials","0.0100","0.0100","0.0100","0.0000","2361"
"GBM RESOURCES LIMITED","GBZ","Materials","0.0120","0.0120","0.0120","0.0024","1000000"
"GBST HOLDINGS LIMITED","GBT","Software & Services","1.8450","1.8500","1.8400","0.0151","812"
"GDI PROPERTY GROUP","GDI","Real Estate","1.1350","1.1470","1.1300","0.0050","443720"
"GENERA BIOSYSTEMS LIMITED","GBI","Pharmaceuticals, Biotechnology & Life Sciences","0.1350","0.1350","0.1350","-0.0135","2592"
"GENESIS ENERGY LIMITED","GNE","Utilities","2.2000","2.2000","2.1800","0.0000","23829"
"GENESIS MINERALS LIMITED","GMD","Materials","0.0260","0.0260","0.0250","-0.0010","1904677"
"GENESIS RESOURCES LIMITED","GES","Materials",,"0.0300","0.0300","0.0000","300000"
"GENETIC SIGNATURES LIMITED","GSS","Pharmaceuticals, Biotechnology & Life Sciences","0.3900","0.3900","0.3900","0.0000","11380"
"GENETIC TECHNOLOGIES LIMITED","GTG","Pharmaceuticals, Biotechnology & Life Sciences","0.0070","0.0070","0.0070","0.0000","90131"
"GENEX POWER LIMITED","GNX","Utilities","0.2150","0.2150","0.2100","0.0000","113168"
"GENTRACK GROUP LIMITED","GTK","Software & Services",,"","","",""
"GENWORTH MORTGAGE INSURANCE AUSTRALIA LIMITED","GMA","Banks","2.7900","2.7950","2.7800","0.0050","69226"
"GEOPACIFIC RESOURCES LTD","GPR","Materials","0.0280","0.0280","0.0280","0.0000","3000"
"GETSWIFT LIMITED","GSW","Software & Services","2.5400","2.5800","2.5000","0.0000","145793"
"GI DYNAMICS, INC","GID","Health Care Equipment & Services","0.0460","0.0460","0.0460","0.0000","3435"
"GINDALBIE METALS LTD","GBG","Materials","0.0150","0.0150","0.0150","-0.0009","16912"
"GLADIATOR RESOURCES LIMITED","GLA","Materials","0.0040","0.0040","0.0040","0.0000","7522790"
"GLENNON SMALL COMPANIES LIMITED","GC1","Not Applic","0.8750","0.8750","0.8750","0.0000","7147"
"GLG CORP LTD","GLE","Consumer Durables & Apparel",,"","","",""
"GLOBAL CONSTRUCTION SERVICES LIMITED","GCS","Capital Goods","0.7400","0.7550","0.7350","0.0000","84721"
"GLOBAL ENERGY VENTURES LTD","GEV","Energy","0.1700","0.1700","0.1700","-0.0049","13000"
"GLOBAL FORTUNE INVESTMENT LIMITED","GFI","Materials",,"","","",""
"GLOBAL GEOSCIENCE LIMITED","GSC","Materials","0.2200","0.2300","0.2200","-0.0049","89172"
"GLOBAL GOLD HOLDINGS LIMITED","GGH","Diversified Financials",,"0.0210","0.0210","0.0011","100000"
"GLOBAL HEALTH LIMITED","GLH","Health Care Equipment & Services","0.3450","0.3450","0.3450","0.0051","700"
"GLOBAL MASTERS FUND LIMITED","GFL","Diversified Financials","2.2400","2.2400","2.2400","0.0000","2233"
"GLOBAL PETROLEUM LIMITED","GBP","Energy","0.0350","0.0350","0.0350","0.0000","20000"
"GLOBAL VALUE FUND LIMITED","GVF","Not Applic","1.1500","1.1500","1.1500","0.0000","50000"
"GLOBE INTERNATIONAL LIMITED","GLB","Consumer Durables & Apparel","1.1000","1.1000","1.1000","0.0204","521"
"GLOBE METALS & MINING LIMITED","GBE","Materials","0.0130","0.0130","0.0120","0.0000","918900"
"GME RESOURCES LIMITED","GME","Materials","0.0740","0.0740","0.0710","0.0021","79295"
"GO ENERGY GROUP LIMITED","GOE","Capital Goods",,"","","",""
"GOCONNECT LIMITED","GCN","Software & Services",,"","","",""
"GODFREYS GROUP LIMITED","GFY","Retailing","0.7050","0.7050","0.7050","0.0050","1469"
"GOLD MOUNTAIN LIMITED","GMN","Materials","0.0940","0.0940","0.0940","-0.0029","5000"
"GOLD ROAD RESOURCES LIMITED","GOR","Materials","0.6900","0.7100","0.6850","0.0000","608453"
"GOLDEN CROSS RESOURCES LTD","GCR","Materials","0.0070","0.0070","0.0070","0.0000","5000"
"GOLDEN DEEPS LIMITED.","GED","Materials","0.0400","0.0400","0.0400","0.0000","25000"
"GOLDEN MILE RESOURCES LTD","G88","Materials","0.1750","0.1750","0.1750","0.0164","14251"
"GOLDEN RIM RESOURCES LTD","GMR","Materials","0.0030","0.0030","0.0030","0.0000","200000"
"GOLDFIELDS MONEY LIMITED","GMY","Banks","1.0500","1.0500","1.0500","0.0525","4000"
"GONDWANA RESOURCES LIMITED","GDA","Materials",,"","","",""
"GOODMAN GROUP","GMG","Real Estate","8.2600","8.2700","8.2100","0.0355","904730"
"GOODMAN PLUS TRUST","GMP","Not Applic",,"","","",""
"GOOROO VENTURES LIMITED","GOO","Software & Services","0.0950","0.0950","0.0950","0.0000","10000"
"GOWING BROS LIMITED","GOW","Diversified Financials","3.2600","3.2600","3.2600","0.0202","25000"
"GPS ALLIANCE HOLDINGS LIMITED","GPS","Real Estate",,"0.0090","0.0090","-0.0009","7999"
"GPT GROUP","GPT","Real Estate","4.9700","4.9750","4.9400","0.0403","634106"
"GR ENGINEERING SERVICES LIMITED","GNG","Materials","1.2000","1.2050","1.1850","0.0152","857"
"GRAINCORP LIMITED","GNC","Food, Beverage & Tobacco","8.1450","8.1600","8.1400","0.0049","48141"
"GRAND GULF ENERGY LIMITED","GGE","Energy","0.0030","0.0030","0.0030","0.0000","30000"
"GRANDBRIDGE LIMITED","GBA","Diversified Financials",,"","","",""
"GRANGE RESOURCES LIMITED.","GRR","Materials","0.1300","0.1300","0.1300","0.0000","72"
"GRAPHEX MINING LIMITED","GPX","Materials","0.2550","0.2700","0.2550","0.0051","116651"
"GREAT BOULDER RESOURCES LIMITED","GBR","Materials","0.1550","0.1550","0.1550","0.0000","10000"
"GREAT WESTERN EXPLORATION LIMITED.","GTE","Materials","0.0140","0.0140","0.0140","0.0023","85180"
"GREATCELL SOLAR LIMITED","GSL","Semiconductors & Semiconductor Equipment","0.1850","0.1850","0.1850","-0.0049","3574"
"GREENCROSS LIMITED","GXL","Retailing","5.2900","5.3000","5.2800","0.0048","82124"
"GREENLAND MINERALS AND ENERGY LIMITED","GGG","Materials","0.0930","0.0930","0.0930","-0.0010","357532"
"GREENPOWER ENERGY LIMITED","GPP","Energy","0.0150","0.0150","0.0150","0.0000","1718400"
"GREENVALE ENERGY LIMITED","GRV","Energy","0.0250","0.0250","0.0250","0.0010","69445"
"GROWTHPOINT PROPERTIES AUSTRALIA","GOZ","Real Estate","3.1950","3.2000","3.1800","0.0051","44283"
"GTI RESOURCES LIMITED","GTR","Materials","0.0100","0.0100","0.0100","0.0000","200000"
"GTN LIMITED","GTN","Media","2.9000","2.9000","2.9000","0.0000","140"
"GULF INDUSTRIALS LIMITED","GLF","Materials","0.0080","0.0080","0.0080","0.0000","17900"
"GULF MANGANESE CORPORATION LIMITED","GMC","Materials","0.0070","0.0070","0.0070","0.0012","245000"
"GULLEWA LIMITED","GUL","Materials","0.0180","0.0200","0.0180","-0.0026","60977"
"GWA GROUP LIMITED.","GWA","Capital Goods","2.6250","2.6300","2.6000","0.0050","256154"
"GWR GROUP LIMITED","GWR","Materials","0.0850","0.0850","0.0850","0.0053","4397"
"HAMMER METALS LIMITED","HMX","Materials","0.0350","0.0350","0.0350","-0.0010","150000"
"HAMPTON HILL MINING NL","HHM","Materials","0.0150","0.0150","0.0150","0.0000","72957"
"HANNANS LTD","HNR","Materials","0.0120","0.0120","0.0120","0.0000","113863"
"HANSEN TECHNOLOGIES LIMITED","HSN","Software & Services","3.3500","3.3500","3.3300","0.0201","27939"
"HAOMA MINING NL","HAO","Materials","0.2100","0.2100","0.2100","0.0105","15000"
"HARANGA RESOURCES LIMITED","HAR","Materials","0.0040","0.0040","0.0040","0.0000","400000"
"HARRIS TECHNOLOGY GROUP LIMITED","HT8","Retailing","0.0600","0.0600","0.0600","0.0000","8666"
"HARVEY NORMAN HOLDINGS LIMITED","HVN","Retailing","3.8900","3.9000","3.8700","0.0051","625781"
"HASTINGS TECHNOLOGY METALS LTD","HAS","Materials","0.2200","0.2200","0.2150","0.0000","51576"
"HAVILAH RESOURCES LIMITED","HAV","Materials","0.3000","0.3050","0.2950","0.0000","8771"
"HAWKLEY OIL AND GAS LIMITED","HOG","Energy",,"","","",""
"HAWKSTONE MINING LIMITED","HWK","Materials","0.0180","0.0180","0.0180","0.0000","42600"
"HAWTHORN RESOURCES LIMITED","HAW","Materials","0.0480","0.0480","0.0480","-0.0010","425537"
"HAZER GROUP LIMITED","HZR","Materials","0.4150","0.4150","0.4100","-0.0049","16500"
"HEALTHSCOPE LIMITED.","HSO","Health Care Equipment & Services","1.6850","1.6900","1.6720","-0.0020","1104479"
"HEARMEOUT LIMITED","HMO","Software & Services","0.1250","0.1250","0.1250","-0.0048","12500"
"HELIOS ENERGY LTD","HE8","Energy","0.0350","0.0380","0.0350","0.0021","1331820"
"HELIX RESOURCES LIMITED","HLX","Materials","0.0250","0.0250","0.0250","0.0000","250000"
"HELLOWORLD TRAVEL LIMITED","HLO","Consumer Services","4.5800","4.5850","4.5800","0.0000","493"
"HENRY MORGAN LIMITED","HML","Not Applic",,"","","",""
"HERON RESOURCES LIMITED","HRR","Materials","0.0670","0.0670","0.0660","0.0000","125153"
"HEXAGON RESOURCES LIMITED","HXG","Materials","0.0970","0.1000","0.0970","-0.0029","34429"
"HFA HOLDINGS LIMITED","HFA","Diversified Financials","2.6750","2.6800","2.6600","-0.0051","28811"
"HGL LIMITED","HNG","Capital Goods","0.5000","0.5000","0.5000","0.0000","31198"
"HHY FUND","HHY","Not Applic","0.1050","0.1050","0.1050","0.0000","1829"
"HIGH PEAK ROYALTIES LIMITED","HPR","Utilities","0.0400","0.0400","0.0400","0.0021","10000"
"HIGHFIELD RESOURCES LIMITED","HFR","Materials",,"1.1220","1.1000","-0.0129","22791"
"HIGHLANDS PACIFIC LIMITED","HIG","Materials","0.0620","0.0620","0.0620","0.0000","8372"
"HILL END GOLD LIMITED","HEG","Materials","0.0630","0.0630","0.0630","0.0021","85264"
"HILLGROVE RESOURCES LIMITED","HGO","Materials","0.0830","0.0830","0.0830","0.0000","24000"
"HILLS LIMITED","HIL","Technology Hardware & Equipment","0.1750","0.1750","0.1750","0.0051","18019"
"HITECH GROUP AUSTRALIA LIMITED","HIT","Commercial & Professional Services","0.6800","0.6800","0.6800","0.0000","1432"
"HJB CORPORATION LIMITED","HJB","Commercial & Professional Services",,"","","",""
"HOLISTA COLLTECH LIMITED","HCT","Household & Personal Products","0.1000","0.1000","0.1000","0.0000","50000"
"HOMELOANS LIMITED","HOM","Banks","0.4500","0.4500","0.4500","0.0050","38000"
"HORIZON GOLD LIMITED","HRN","Materials",,"0.2800","0.2800","0.0104","5000"
"HORIZON OIL LIMITED","HZN","Energy","0.0570","0.0570","0.0570","0.0000","85"
"HORSESHOE METALS LIMITED","HOR","Materials","0.0180","0.0180","0.0180","0.0000","20000"
"HOT CHILI LIMITED","HCH","Materials","0.0360","0.0360","0.0360","0.0000","32000"
"HOTCOPPER HOLDINGS LIMITED","HOT","Software & Services","0.1500","0.1500","0.1500","-0.0094","10000"
"HOTEL PROPERTY INVESTMENTS","HPI","Real Estate","3.1800","3.1900","3.1600","0.0000","8295"
"HRL HOLDINGS LTD","HRL","Commercial & Professional Services","0.0770","0.0770","0.0770","-0.0038","13461"
"HT&E LIMITED","HT1","Media","2.0600","2.0600","2.0500","-0.0099","33450"
"HUB24 LIMITED","HUB","Diversified Financials","7.8250","7.9000","7.8200","0.0250","10506"
"HUDSON INVESTMENT GROUP LIMITED","HGL","Real Estate",,"0.0420","0.0420","0.0000","120000"
"HUGHES DRILLING LIMITED","HDX","Materials",,"","","",""
"HUNTER HALL GLOBAL VALUE LIMITED","HHV","Diversified Financials","1.1300","1.1300","1.1300","0.0050","2000"
"HUNTSMAN RESOURCES LIMITED","HRE","Class Pend",,"","","",""
"HUON AQUACULTURE GROUP LIMITED","HUO","Food, Beverage & Tobacco","4.7200","4.7600","4.7150","-0.0198","4366"
"HUTCHISON TELECOMMUNICATIONS (AUSTRALIA) LIMITED","HTA","Telecommunication Services","0.0640","0.0640","0.0640","0.0010","9394"
"HYUNDAI CAPITAL SERVICES, INC.","HCS","Not Applic",,"","","",""
"I SYNERGY GROUP LIMITED","IS3","Media","0.1600","0.1600","0.1600","0.0000","6500"
"IAG FINANCE (NEW ZEALAND) LIMITED","IAN","Not Applic",,"","","",""
"IBOSSES CORPORATION LIMITED","IB8","Consumer Services",,"","","",""
"IBUYNEW GROUP LIMITED","IBN","Consumer Services","0.0040","0.0050","0.0040","0.0000","1691431"
"ICANDY INTERACTIVE LIMITED","ICI","Software & Services",,"","","",""
"ICAR ASIA LIMITED","ICQ","Media","0.2200","0.2200","0.2200","0.0000","2666"
"ICOLLEGE LIMITED","ICT","Consumer Services","0.0110","0.0110","0.0110","0.0000","660000"
"ICON ENERGY LIMITED","ICN","Energy","0.0210","0.0210","0.0210","0.0000","10974"
"ICSGLOBAL LIMITED","ICS","Health Care Equipment & Services","1.1700","1.1700","1.1700","0.0000","7000"
"IDOL 2010-1 TRUST","IDF","Not Applic",,"","","",""
"IDOL 2011-1 TRUST","IDH","Not Applic",,"","","",""
"IDOL 2011-2 TRUST","IDJ","Not Applic",,"","","",""
"IDP EDUCATION LIMITED","IEL","Consumer Services","5.6600","5.6700","5.6400","0.0102","43136"
"IDT AUSTRALIA LIMITED","IDT","Pharmaceuticals, Biotechnology & Life Sciences","0.0830","0.0830","0.0830","0.0031","19517"
"IKEGPS GROUP LIMITED","IKE","Technology Hardware & Equipment",,"","","",""
"IKWEZI MINING LIMITED","IKW","Energy","0.0040","0.0040","0.0040","0.0000","57875"
"ILUKA RESOURCES LIMITED","ILU","Materials","9.4650","9.5100","9.4550","0.0047","425051"
"IM MEDICAL LTD","IMI","Health Care Equipment & Services",,"","","",""
"IMAGE RESOURCES NL","IMA","Materials","0.0870","0.0870","0.0870","0.0000","79"
"IMAGION BIOSYSTEMS LIMITED","IBX","Health Care Equipment & Services",,"","","",""
"IMDEX LIMITED","IMD","Materials","0.8970","0.9050","0.8950","-0.0030","262075"
"IMF BENTHAM LIMITED","IMF","Diversified Financials","2.0300","2.0400","2.0200","0.0000","23433"
"IMMURON LIMITED","IMC","Pharmaceuticals, Biotechnology & Life Sciences","0.1700","0.1700","0.1700","0.0000","29695"
"IMPACT MINERALS LIMITED","IPT","Materials","0.0230","0.0240","0.0230","0.0010","6551366"
"IMPEDIMED LIMITED","IPD","Health Care Equipment & Services","0.7800","0.7850","0.7750","0.0000","24059"
"IMPERIAL PACIFIC LIMITED","IPC","Diversified Financials",,"1.0700","1.0700","0.0000","500"
"IMPRESSION HEALTHCARE LIMITED","IHL","Health Care Equipment & Services","0.0180","0.0180","0.0180","-0.0018","3300"
"IMUGENE LIMITED","IMU","Pharmaceuticals, Biotechnology & Life Sciences","0.0160","0.0160","0.0160","0.0000","250000"
"INABOX GROUP LIMITED","IAB","Telecommunication Services","0.8800","0.8800","0.8800","0.0311","1000"
"INCA MINERALS LIMITED","ICG","Materials","0.0070","0.0070","0.0070","0.0000","71310"
"INCITEC PIVOT LIMITED","IPL","Materials","3.5900","3.6000","3.5800","-0.0050","735140"
"INCREMENTAL OIL AND GAS LIMITED","IOG","Energy","0.0210","0.0210","0.0210","0.0011","26000"
"INDAGO ENERGY LIMITED","INK","Energy","0.0970","0.0970","0.0970","0.0000","6984"
"INDEPENDENCE GROUP NL","IGO","Materials","3.4750","3.4800","3.4500","-0.0149","360186"
"INDIA FUND LIMITED.","INF","Class Pend",,"","","",""
"INDIA RESOURCES LIMITED","IRL","Materials",,"","","",""
"INDIANA RESOURCES LIMITED","IDA","Materials","0.0580","0.0580","0.0580","0.0093","800"
"INDO MINES LIMITED","IDO","Materials","0.0110","0.0110","0.0110","0.0000","1500"
"INDOCHINE MINING LIMITED","IDC","Materials",,"","","",""
"INDOOR SKYDIVE AUSTRALIA GROUP LIMITED","IDZ","Consumer Services","0.2450","0.2500","0.2450","-0.0049","20000"
"INDUS COAL LIMITED","ICZ","Energy",,"","","",""
"INDUS ENERGY NL","IND","Energy",,"","","",""
"INDUSTRIA REIT","IDR","Real Estate","2.4900","2.5100","2.4900","0.0000","10157"
"INDUSTRIAL AND COMMERCIAL BANK OF CHINA LIMITED","ICB","Not Applic",,"","","",""
"INFIGEN ENERGY","IFN","Utilities","0.7550","0.7550","0.7500","0.0030","52028"
"INFOMEDIA LTD","IFM","Software & Services","0.7900","0.7950","0.7900","-0.0020","2074"
"INFRATIL LIMITED.","IFT","Utilities",,"","","",""
"INGENIA COMMUNITIES GROUP","INA","Real Estate",,"","","",""
"INGHAMS GROUP LIMITED","ING","Food, Beverage & Tobacco","3.8600","3.8600","3.7500","0.0100","250874"
"INNATE IMMUNOTHERAPEUTICS LIMITED","IIL","Pharmaceuticals, Biotechnology & Life Sciences","0.0330","0.0330","0.0330","0.0000","1"
"INSURANCE AUSTRALIA GROUP LIMITED","IAG","Insurance","6.3950","6.4000","6.3650","0.0000","379074"
"INTEGRAL DIAGNOSTICS LIMITED","IDX","Health Care Equipment & Services","1.6500","1.6650","1.6150","-0.0050","27918"
"INTEGRATED MEDIA TECHNOLOGY LIMITED","ITL","Media","6.7500","6.7500","6.7500","0.0000","300"
"INTEGRATED PAYMENT TECHNOLOGIES LIMITED","IP1","Software & Services","0.1200","0.1200","0.1200","0.0171","15000"
"INTEGRATED RESEARCH LIMITED","IRI","Software & Services","3.4700","3.4800","3.4500","0.0101","39819"
"INTERMIN RESOURCES LIMITED","IRC","Materials","0.0890","0.0890","0.0890","-0.0010","83000"
"INTERNATIONAL EQUITIES CORPORATION LIMITED.","IEQ","Real Estate",,"","","",""
"INTERNATIONAL FINANCE CORPORATION","IFX","Not Applic",,"","","",""
"INTERNATIONAL GOLDFIELDS LIMITED...","IGS","Materials",,"","","",""
"INTERPOSE HOLDINGS LIMITED","IHS","Energy","0.0270","0.0270","0.0270","-0.0019","175000"
"INTERSTAR MILLENNIUM SERIES 2002-1G TRUST","IMG","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2003-3G TRUST","IMX","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2004-1E TRUST","IMQ","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2004-2G TRUST","IMK","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2004-5 TRUST","IMN","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2005-2L TRUST","IMO","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2006-2G TRUST","INB","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2006-3L TRUST","INN","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2006-4H TRUST","INH","Not Applic",,"","","",""
"INTIGER GROUP LIMITED","IAM","Software & Services","0.0130","0.0130","0.0120","0.0000","1869964"
"INTRA ENERGY CORPORATION LIMITED","IEC","Energy","0.0080","0.0080","0.0080","-0.0009","28518"
"INTREPID MINES LIMITED","IAU","Materials",,"1.2000","1.1800","0.0152","4882"
"INVENTIS LIMITED","IVT","Commercial & Professional Services",,"0.0130","0.0130","0.0011","150000"
"INVESTA OFFICE FUND","IOF","Real Estate","4.4950","4.5000","4.4900","0.0000","906069"
"INVESTIGATOR RESOURCES LTD","IVR","Materials","0.0270","0.0270","0.0270","0.0000","100000"
"INVESTSMART GROUP LIMITED","INV","Diversified Financials","0.2550","0.2550","0.2550","0.0000","13240"
"INVIGOR GROUP LIMITED","IVO","Media","0.0090","0.0090","0.0090","0.0000","807"
"INVION LIMITED","IVX","Pharmaceuticals, Biotechnology & Life Sciences","0.0050","0.0050","0.0050","0.0000","500000"
"INVITROCUE LIMITED","IVQ","Pharmaceuticals, Biotechnology & Life Sciences","0.0850","0.0850","0.0850","0.0000","63931"
"INVOCARE LIMITED","IVC","Consumer Services","15.7100","15.7200","15.6700","0.0298","21017"
"IODM LIMITED","IOD","Materials","0.0060","0.0060","0.0060","0.0000","1904078"
"IOOF HOLDINGS LIMITED","IFL","Diversified Financials","11.1450","11.1550","11.1000","0.0145","285879"
"IOT GROUP LIMITED","IOT","Consumer Durables & Apparel","0.0090","0.0090","0.0090","0.0011","186163"
"IPB PETROLEUM LIMITED","IPB","Energy","0.0150","0.0150","0.0150","0.0000","512000"
"IPE LIMITED","IPE","Diversified Financials","0.1000","0.1000","0.1000","0.0000","10000"
"IPH LIMITED","IPH","Commercial & Professional Services","4.5600","4.5600","4.5400","0.0100","12610"
"IQ3CORP LIMITED","IQ3","Diversified Financials",,"0.3000","0.3000","0.0000","25333"
"IRESS LIMITED","IRE","Software & Services","11.4250","11.4600","11.3900","-0.0046","114453"
"IRON MOUNTAIN INCORPORATED","INM","Real Estate",,"","","",""
"IRON ROAD LIMITED","IRD","Materials","0.1900","0.1900","0.1900","0.0000","20000"
"IRONBARK CAPITAL LIMITED","IBC","Diversified Financials","0.5200","0.5200","0.5200","0.0050","25000"
"IRONBARK ZINC LTD","IBG","Materials","0.0880","0.0880","0.0870","0.0021","72472"
"ISELECT LIMITED.","ISU","Consumer Services","1.6150","1.6150","1.6000","-0.0050","38552"
"ISENTIA GROUP LIMITED","ISD","Software & Services","1.7870","1.7900","1.7800","0.0020","26566"
"ISENTRIC LIMITED.","ICU","Software & Services","0.0410","0.0410","0.0410","0.0070","20000"
"ISHARES ASIA 50 ETF","IAA","Not Applic",,"","","",""
"ISHARES CHINA LARGE-CAP ETF","IZZ","Not Applic",,"","","",""
"ISHARES EUROPE ETF","IEU","Not Applic",,"","","",""
"ISHARES GLOBAL 100 ETF","IOO","Not Applic",,"","","",""
"ISHARES MSCI BRIC ETF","IBK","Not Applic",,"","","",""
"ISHARES MSCI EAFE ETF","IVE","Not Applic",,"","","",""
"ISHARES MSCI EMERGING MARKETS ETF","IEM","Not Applic",,"","","",""
"ISHARES MSCI HONG KONG ETF","IHK","Not Applic",,"","","",""
"ISHARES MSCI JAPAN ETF","IJP","Not Applic",,"","","",""
"ISHARES MSCI SINGAPORE CAPPED ETF","ISG","Not Applic",,"","","",""
"ISHARES MSCI SOUTH KOREA CAPPED ETF","IKO","Not Applic",,"","","",""
"ISHARES MSCI TAIWAN CAPPED ETF","ITW","Not Applic",,"","","",""
"ISHARES RUSSELL 2000 ETF","IRU","Not Applic",,"","","",""
"ISHARES S&P 500 ETF","IVV","Not Applic",,"","","",""
"ISHARES S&P SMALL-CAP ETF","IJR","Not Applic",,"","","",""
"ISHINE INTERNATIONAL RESOURCES LIMITED","ISH","Materials","0.0120","0.0120","0.0120","0.0011","790167"
"ISIGNTHIS LTD","ISX","Software & Services","0.1450","0.1450","0.1450","0.0000","37896"
"ITL LIMITED","ITD","Health Care Equipment & Services","0.3950","0.3950","0.3950","0.0000","225"
