"Company name","ASX code","GICS industry group","Price","High","Low","Change","Volume"
"FLEXIROAM LIMITED","FRX","Telecommunication Services",,"0.0950","0.0950","0.0076","13500"
"FLIGHT CENTRE TRAVEL GROUP LIMITED","FLT","Consumer Services","43.8800","43.8900","43.5900","-0.1185","59865"
"FLINDERS MINES LIMITED","FMS","Materials","0.0610","0.0610","0.0600","-0.0019","100300"
"FLUENCE CORPORATION LIMITED","FLC","Commercial & Professional Services","0.6900","0.6900","0.6800","-0.0050","64065"
"FOCUS MINERALS LTD","FML","Materials","0.3900","0.3900","0.3900","-0.0050","29"
"FOLKESTONE EDUCATION TRUST","FET","Real Estate","2.7650","2.7800","2.7600","-0.0050","17715"
"FOLKESTONE LIMITED","FLK","Real Estate","1.1500","1.1550","1.1500","0.0101","2354"
"FONTERRA SHAREHOLDERS' FUND","FSF","Food, Beverage & Tobacco",,"","","",""
"FORAGER AUSTRALIAN SHARES FUND","FOR","Not Applic",,"","","",""
"FORCE COMMODITIES LIMITED","4CE","Materials","0.0330","0.0330","0.0330","0.0000","426706"
"FORTE CONSOLIDATED LIMITED","FRC","Materials",,"0.0200","0.0200","0.0000","30000"
"FORTESCUE METALS GROUP LTD","FMG","Materials","5.0500","5.0650","5.0300","-0.0051","1688877"
"FOY GROUP LIMITED","FOY","Materials",,"","","",""
"FRASER RANGE METALS GROUP LTD","FRN","Materials","0.0200","0.0200","0.0200","0.0000","175000"
"FREEDOM FOODS GROUP LIMITED","FNP","Food, Beverage & Tobacco","4.1100","4.1800","4.1100","-0.0099","44378"
"FREEDOM INSURANCE GROUP LTD","FIG","Insurance","0.7000","0.7100","0.6950","-0.0050","14979"
"FREEDOM OIL AND GAS LTD","FDM","Energy","0.1150","0.1150","0.1100","-0.0048","34000"
"FREEHILL MINING LIMITED.","FHS","Materials",,"","","",""
"FREELANCER LIMITED","FLN","Software & Services","0.4450","0.4450","0.4400","-0.0145","22444"
"FREMONT PETROLEUM CORPORATION LIMITED","FPL","Energy","0.0230","0.0230","0.0230","-0.0010","280000"
"FRONTIER CAPITAL GROUP LIMITED","FCG","Commercial & Professional Services",,"","","",""
"FRONTIER DIGITAL VENTURES LIMITED","FDV","Software & Services","0.7300","0.7300","0.7300","0.0000","53272"
"FRONTIER RESOURCES LIMITED","FNT","Materials","0.0160","0.0160","0.0140","0.0011","277347"
"FSA GROUP LIMITED","FSA","Diversified Financials","1.4900","1.4900","1.4900","0.0000","1482"
"FUNTASTIC LIMITED","FUN","Retailing","0.0070","0.0070","0.0070","0.0000","110714"
"FUTURE FIBRE TECHNOLOGIES LIMITED","FFT","Technology Hardware & Equipment","0.1250","0.1300","0.1250","-0.0048","10000"
"FUTURE GENERATION GLOBAL INVESTMENT COMPANY LIMITED","FGG","Not Applic","1.1150","1.1200","1.1150","0.0000","100220"
"FUTURE GENERATION INVESTMENT COMPANY LIMITED","FGX","Not Applic","1.1550","1.1600","1.1550","0.0050","119080"
"FYI RESOURCES LIMITED","FYI","Materials","0.0400","0.0400","0.0400","-0.0019","40000"
"G MEDICAL INNOVATIONS HOLDINGS LIMITED","GMV","Health Care Equipment & Services","0.3800","0.3800","0.3750","-0.0049","90780"
"G.U.D. HOLDINGS LIMITED","GUD","Consumer Durables & Apparel","10.5300","10.5800","10.5300","-0.0495","46463"
"G8 EDUCATION LIMITED","GEM","Consumer Services","4.2450","4.2700","4.2400","0.0000","552154"
"GAGE ROADS BREWING CO LIMITED","GRB","Food, Beverage & Tobacco","0.0680","0.0680","0.0680","0.0000","7427"
"GALAXY RESOURCES LIMITED","GXY","Materials","3.1050","3.1400","3.1000","0.0050","982641"
"GALE PACIFIC LIMITED","GAP","Consumer Durables & Apparel","0.3850","0.3850","0.3850","-0.0049","2500"
"GALENA MINING LIMITED","G1A","Class Pend",,"","","",""
"GALILEE ENERGY LIMITED","GLL","Energy","0.1450","0.1450","0.1450","-0.0048","77510"
"GARDA CAPITAL GROUP","GCM","Not Applic",,"","","",""
"GARDA DIVERSIFIED PROPERTY FUND","GDF","Real Estate","1.1650","1.1650","1.1600","0.0050","6813"
"GAS2GRID LIMITED","GGX","Energy",,"0.0030","0.0030","0.0000","862691"
"GASCOYNE RESOURCES LIMITED","GCY","Materials","0.4850","0.4900","0.4800","0.0000","105440"
"GATEWAY LIFESTYLE GROUP","GTY","Real Estate","1.9820","1.9850","1.9750","-0.0030","252574"
"GATEWAY MINING LIMITED","GML","Materials",,"","","",""
"GAZAL CORPORATION LIMITED","GZL","Consumer Durables & Apparel","2.3000","2.3000","2.3000","0.1047","3000"
"GB ENERGY LIMITED","GBX","Energy",,"0.0170","0.0150","-0.0009","750000"
"GBM GOLD LTD","GBM","Materials","0.0080","0.0080","0.0080","0.0000","85000"
"GBM RESOURCES LIMITED","GBZ","Materials","0.0100","0.0100","0.0100","0.0000","12781"
"GBST HOLDINGS LIMITED","GBT","Software & Services","1.8950","1.9000","1.8950","0.0000","16870"
"GDI PROPERTY GROUP","GDI","Real Estate","1.1420","1.1450","1.1400","0.0000","108472"
"GENERA BIOSYSTEMS LIMITED","GBI","Pharmaceuticals, Biotechnology & Life Sciences","0.2100","0.2100","0.2100","0.0000","1500"
"GENESIS ENERGY LIMITED","GNE","Utilities","2.1800","2.1800","2.1800","0.0100","118"
"GENESIS MINERALS LIMITED","GMD","Materials","0.0290","0.0300","0.0290","0.0010","2069973"
"GENESIS RESOURCES LIMITED","GES","Materials","0.0310","0.0310","0.0310","0.0021","155300"
"GENETIC SIGNATURES LIMITED","GSS","Pharmaceuticals, Biotechnology & Life Sciences","0.3800","0.3800","0.3800","-0.0097","24362"
"GENETIC TECHNOLOGIES LIMITED","GTG","Pharmaceuticals, Biotechnology & Life Sciences","0.0100","0.0100","0.0100","0.0000","2650000"
"GENEX POWER LIMITED","GNX","Utilities","0.2350","0.2350","0.2350","0.0051","1363"
"GENTRACK GROUP LIMITED","GTK","Software & Services",,"","","",""
"GENWORTH MORTGAGE INSURANCE AUSTRALIA LIMITED","GMA","Banks","2.9200","2.9300","2.9100","0.0000","242757"
"GEOPACIFIC RESOURCES LTD","GPR","Materials","0.0300","0.0300","0.0300","0.0000","1792358"
"GETSWIFT LIMITED","GSW","Software & Services","2.7000","2.7500","2.6900","-0.0100","99027"
"GI DYNAMICS, INC","GID","Health Care Equipment & Services","0.0460","0.0460","0.0450","0.0000","54584"
"GINDALBIE METALS LTD","GBG","Materials","0.0150","0.0150","0.0150","-0.0009","7200"
"GLADIATOR RESOURCES LIMITED","GLA","Materials","0.0040","0.0040","0.0040","0.0013","125000"
"GLENNON SMALL COMPANIES LIMITED","GC1","Not Applic","0.8800","0.8800","0.8800","0.0000","1529"
"GLG CORP LTD","GLE","Consumer Durables & Apparel",,"","","",""
"GLOBAL CONSTRUCTION SERVICES LIMITED","GCS","Capital Goods","0.7950","0.8000","0.7900","0.0050","86927"
"GLOBAL ENERGY VENTURES LTD","GEV","Energy","0.2200","0.2200","0.2200","0.0000","60162"
"GLOBAL FORTUNE INVESTMENT LIMITED","GFI","Materials",,"","","",""
"GLOBAL GEOSCIENCE LIMITED","GSC","Materials","0.2250","0.2350","0.2250","0.0030","886472"
"GLOBAL GOLD HOLDINGS LIMITED","GGH","Diversified Financials",,"0.0210","0.0210","0.0011","100000"
"GLOBAL HEALTH LIMITED","GLH","Health Care Equipment & Services","0.3350","0.3350","0.3350","-0.0049","8428"
"GLOBAL MASTERS FUND LIMITED","GFL","Diversified Financials","2.2000","2.2000","2.0500","-0.0394","1000"
"GLOBAL PETROLEUM LIMITED","GBP","Energy","0.0340","0.0340","0.0340","0.0000","41000"
"GLOBAL VALUE FUND LIMITED","GVF","Not Applic","1.1450","1.1450","1.1450","0.0000","4257"
"GLOBE INTERNATIONAL LIMITED","GLB","Consumer Durables & Apparel","1.0500","1.0500","1.0500","-0.0478","900"
"GLOBE METALS & MINING LIMITED","GBE","Materials","0.0140","0.0150","0.0140","0.0000","357370"
"GME RESOURCES LIMITED","GME","Materials","0.0990","0.1000","0.0990","-0.0010","231637"
"GO ENERGY GROUP LIMITED","GOE","Capital Goods",,"","","",""
"GOCONNECT LIMITED","GCN","Software & Services",,"","","",""
"GODFREYS GROUP LIMITED","GFY","Retailing","0.6900","0.6900","0.6900","0.0000","8732"
"GOLD MOUNTAIN LIMITED","GMN","Materials","0.0970","0.0980","0.0970","0.0031","191500"
"GOLD ROAD RESOURCES LIMITED","GOR","Materials","0.7270","0.7300","0.7200","-0.0030","245936"
"GOLDEN CROSS RESOURCES LTD","GCR","Materials","0.0070","0.0070","0.0070","0.0000","5000"
"GOLDEN DEEPS LIMITED.","GED","Materials","0.0350","0.0350","0.0350","-0.0044","62000"
"GOLDEN MILE RESOURCES LTD","G88","Materials","0.1650","0.1650","0.1500","0.0000","112900"
"GOLDEN RIM RESOURCES LTD","GMR","Materials","0.0030","0.0030","0.0030","0.0000","2333000"
"GOLDFIELDS MONEY LIMITED","GMY","Banks","1.0000","1.0000","1.0000","0.0000","1"
"GONDWANA RESOURCES LIMITED","GDA","Materials",,"","","",""
"GOODMAN GROUP","GMG","Real Estate","8.3050","8.3300","8.2900","0.0000","313791"
"GOODMAN PLUS TRUST","GMP","Not Applic",,"","","",""
"GOOROO VENTURES LIMITED","GOO","Software & Services","0.1000","0.1000","0.0990","-0.0167","21000"
"GOWING BROS LIMITED","GOW","Diversified Financials","3.3000","3.3100","3.3000","-0.0099","7575"
"GPS ALLIANCE HOLDINGS LIMITED","GPS","Real Estate",,"0.0090","0.0090","-0.0009","7999"
"GPT GROUP","GPT","Real Estate","4.9400","4.9500","4.9400","-0.0099","203386"
"GR ENGINEERING SERVICES LIMITED","GNG","Materials","1.2000","1.2100","1.2000","-0.0070","29317"
"GRAINCORP LIMITED","GNC","Food, Beverage & Tobacco","8.2100","8.2300","8.2000","0.0197","123696"
"GRAND GULF ENERGY LIMITED","GGE","Energy","0.0030","0.0030","0.0030","0.0000","726550"
"GRANDBRIDGE LIMITED","GBA","Diversified Financials",,"","","",""
"GRANGE RESOURCES LIMITED.","GRR","Materials","0.1350","0.1350","0.1350","0.0052","1608"
"GRAPHEX MINING LIMITED","GPX","Materials","0.2400","0.2400","0.2400","0.0000","16025"
"GREAT BOULDER RESOURCES LIMITED","GBR","Materials","0.1950","0.1950","0.1950","-0.0049","103000"
"GREAT WESTERN EXPLORATION LIMITED.","GTE","Materials","0.0130","0.0130","0.0130","0.0011","707394"
"GREATCELL SOLAR LIMITED","GSL","Semiconductors & Semiconductor Equipment","0.1850","0.1850","0.1850","0.0000","23498"
"GREENCROSS LIMITED","GXL","Retailing","5.2950","5.3100","5.2900","-0.0048","37921"
"GREENLAND MINERALS AND ENERGY LIMITED","GGG","Materials","0.0970","0.0970","0.0950","0.0020","56499"
"GREENPOWER ENERGY LIMITED","GPP","Energy","0.0170","0.0170","0.0170","-0.0018","376001"
"GREENVALE ENERGY LIMITED","GRV","Energy","0.0250","0.0250","0.0250","0.0000","30000"
"GROWTHPOINT PROPERTIES AUSTRALIA","GOZ","Real Estate","3.2350","3.2400","3.2300","0.0049","34992"
"GTI RESOURCES LIMITED","GTR","Materials","0.0110","0.0110","0.0110","0.0011","45455"
"GTN LIMITED","GTN","Media","2.7700","2.7700","2.7700","-0.0296","667"
"GULF INDUSTRIALS LIMITED","GLF","Materials","0.0070","0.0070","0.0070","-0.0009","664959"
"GULF MANGANESE CORPORATION LIMITED","GMC","Materials","0.0050","0.0050","0.0050","0.0000","499952"
"GULLEWA LIMITED","GUL","Materials","0.0200","0.0200","0.0200","0.0000","300000"
"GWA GROUP LIMITED.","GWA","Capital Goods","2.5700","2.5800","2.5600","-0.0049","87008"
"GWR GROUP LIMITED","GWR","Materials","0.0900","0.0900","0.0900","0.0113","20000"
"HAMMER METALS LIMITED","HMX","Materials","0.0350","0.0350","0.0340","0.0010","105000"
"HAMPTON HILL MINING NL","HHM","Materials","0.0150","0.0150","0.0150","0.0000","72957"
"HANNANS LTD","HNR","Materials","0.0130","0.0130","0.0130","0.0011","333868"
"HANSEN TECHNOLOGIES LIMITED","HSN","Software & Services","3.3700","3.3800","3.3550","0.0000","36228"
"HAOMA MINING NL","HAO","Materials","0.2300","0.2500","0.2300","-0.0096","77900"
"HARANGA RESOURCES LIMITED","HAR","Materials","0.0050","0.0050","0.0050","0.0000","429500"
"HARRIS TECHNOLOGY GROUP LIMITED","HT8","Retailing","0.0650","0.0650","0.0650","0.0000","1400"
"HARVEY NORMAN HOLDINGS LIMITED","HVN","Retailing","3.8900","3.9100","3.8900","0.0000","433477"
"HASTINGS TECHNOLOGY METALS LTD","HAS","Materials","0.2450","0.2500","0.2450","0.0000","144623"
"HAVILAH RESOURCES LIMITED","HAV","Materials","0.2250","0.2250","0.2100","0.0000","106263"
"HAWKLEY OIL AND GAS LIMITED","HOG","Energy",,"","","",""
"HAWKSTONE MINING LIMITED","HWK","Materials","0.0230","0.0230","0.0230","0.0000","50000"
"HAWTHORN RESOURCES LIMITED","HAW","Materials","0.0520","0.0520","0.0510","-0.0028","87500"
"HAZER GROUP LIMITED","HZR","Materials","0.6150","0.6150","0.5900","-0.0050","172309"
"HEALTHSCOPE LIMITED.","HSO","Health Care Equipment & Services","1.7720","1.7800","1.7700","-0.0080","1066613"
"HEARMEOUT LIMITED","HMO","Software & Services","0.1200","0.1200","0.1200","0.0000","6583"
"HELIOS ENERGY LTD","HE8","Energy","0.0360","0.0360","0.0360","0.0000","30000"
"HELIX RESOURCES LIMITED","HLX","Materials","0.0330","0.0330","0.0330","0.0000","350000"
"HELLOWORLD TRAVEL LIMITED","HLO","Consumer Services","4.6500","4.6500","4.6000","0.0000","6010"
"HENRY MORGAN LIMITED","HML","Not Applic",,"","","",""
"HERON RESOURCES LIMITED","HRR","Materials","0.0760","0.0760","0.0750","-0.0010","365000"
"HEXAGON RESOURCES LIMITED","HXG","Materials","0.1100","0.1100","0.1100","0.0052","100000"
"HFA HOLDINGS LIMITED","HFA","Diversified Financials","2.7550","2.7550","2.7500","0.0050","2859"
"HGL LIMITED","HNG","Capital Goods","0.5000","0.5000","0.5000","0.0000","8000"
"HHY FUND","HHY","Not Applic","0.1050","0.1050","0.1050","0.0000","5874"
"HIGH PEAK ROYALTIES LIMITED","HPR","Utilities","0.0350","0.0350","0.0350","0.0000","361"
"HIGHFIELD RESOURCES LIMITED","HFR","Materials","1.0950","1.1000","1.0800","0.0050","555"
"HIGHLANDS PACIFIC LIMITED","HIG","Materials","0.0640","0.0640","0.0640","0.0000","4751"
"HILL END GOLD LIMITED","HEG","Materials","0.1100","0.1150","0.1100","0.0000","206916"
"HILLGROVE RESOURCES LIMITED","HGO","Materials","0.0820","0.0820","0.0820","0.0000","23950"
"HILLS LIMITED","HIL","Technology Hardware & Equipment","0.1800","0.1850","0.1800","0.0000","18967"
"HITECH GROUP AUSTRALIA LIMITED","HIT","Commercial & Professional Services","0.7200","0.7200","0.7200","0.0050","159"
"HJB CORPORATION LIMITED","HJB","Commercial & Professional Services",,"","","",""
"HOLISTA COLLTECH LIMITED","HCT","Household & Personal Products","0.0890","0.0900","0.0890","-0.0020","43052"
"HOMELOANS LIMITED","HOM","Banks","0.4600","0.4600","0.4600","0.0321","220"
"HORIZON GOLD LIMITED","HRN","Materials","0.2800","0.2800","0.2800","0.0104","3703"
"HORIZON OIL LIMITED","HZN","Energy","0.0530","0.0530","0.0530","-0.0010","8"
"HORSESHOE METALS LIMITED","HOR","Materials","0.0160","0.0160","0.0160","0.0000","22500"
"HOT CHILI LIMITED","HCH","Materials","0.0350","0.0350","0.0350","0.0010","84034"
"HOTCOPPER HOLDINGS LIMITED","HOT","Software & Services","0.1650","0.1650","0.1650","0.0000","5689"
"HOTEL PROPERTY INVESTMENTS","HPI","Real Estate","3.1400","3.1500","3.1300","0.0000","29297"
"HRL HOLDINGS LTD","HRL","Commercial & Professional Services","0.0820","0.0820","0.0820","0.0010","85304"
"HT&E LIMITED","HT1","Media","1.8100","1.8250","1.8100","0.0000","274628"
"HUB24 LIMITED","HUB","Diversified Financials","8.0900","8.1700","8.0900","-0.0202","102723"
"HUDSON INVESTMENT GROUP LIMITED","HGL","Real Estate",,"0.0420","0.0420","0.0000","120000"
"HUGHES DRILLING LIMITED","HDX","Materials",,"","","",""
"HUNTER HALL GLOBAL VALUE LIMITED","HHV","Diversified Financials","1.1600","1.1650","1.1600","0.0152","130140"
"HUNTSMAN RESOURCES LIMITED","HRE","Class Pend",,"","","",""
"HUON AQUACULTURE GROUP LIMITED","HUO","Food, Beverage & Tobacco","4.6100","4.8100","4.6100","-0.0881","6050"
"HUTCHISON TELECOMMUNICATIONS (AUSTRALIA) LIMITED","HTA","Telecommunication Services","0.0630","0.0630","0.0620","-0.0010","38922"
"HYUNDAI CAPITAL SERVICES, INC.","HCS","Not Applic",,"","","",""
"I SYNERGY GROUP LIMITED","IS3","Media",,"0.1600","0.1600","0.0000","6500"
"IAG FINANCE (NEW ZEALAND) LIMITED","IAN","Not Applic",,"","","",""
"IBOSSES CORPORATION LIMITED","IB8","Consumer Services",,"","","",""
"IBUYNEW GROUP LIMITED","IBN","Consumer Services","0.0040","0.0040","0.0040","0.0000","250000"
"ICANDY INTERACTIVE LIMITED","ICI","Software & Services",,"","","",""
"ICAR ASIA LIMITED","ICQ","Media","0.2200","0.2200","0.2200","0.0051","798"
"ICOLLEGE LIMITED","ICT","Consumer Services","0.0230","0.0240","0.0230","-0.0010","271170"
"ICON ENERGY LIMITED","ICN","Energy","0.0230","0.0230","0.0230","0.0000","32511"
"ICSGLOBAL LIMITED","ICS","Health Care Equipment & Services","1.1900","1.1900","1.1400","0.0522","1560"
"IDOL 2010-1 TRUST","IDF","Not Applic",,"","","",""
"IDOL 2011-1 TRUST","IDH","Not Applic",,"","","",""
"IDOL 2011-2 TRUST","IDJ","Not Applic",,"","","",""
"IDP EDUCATION LIMITED","IEL","Consumer Services","5.9600","5.9700","5.9450","0.0203","27384"
"IDT AUSTRALIA LIMITED","IDT","Pharmaceuticals, Biotechnology & Life Sciences","0.0820","0.0820","0.0820","-0.0010","22954"
"IKEGPS GROUP LIMITED","IKE","Technology Hardware & Equipment",,"","","",""
"IKWEZI MINING LIMITED","IKW","Energy","0.0040","0.0040","0.0040","0.0000","82240"
"ILUKA RESOURCES LIMITED","ILU","Materials","9.5200","9.5300","9.5100","0.0000","403948"
"IM MEDICAL LTD","IMI","Health Care Equipment & Services",,"","","",""
"IMAGE RESOURCES NL","IMA","Materials","0.0760","0.0760","0.0760","0.0000","50000"
"IMAGION BIOSYSTEMS LIMITED","IBX","Health Care Equipment & Services",,"","","",""
"IMDEX LIMITED","IMD","Materials","0.9100","0.9120","0.9000","-0.0050","187149"
"IMF BENTHAM LIMITED","IMF","Diversified Financials","2.1800","2.2200","2.1800","-0.0100","61850"
"IMMURON LIMITED","IMC","Pharmaceuticals, Biotechnology & Life Sciences","0.1650","0.1650","0.1650","0.0000","12742"
"IMPACT MINERALS LIMITED","IPT","Materials","0.0200","0.0200","0.0190","0.0000","1051293"
"IMPEDIMED LIMITED","IPD","Health Care Equipment & Services","0.8220","0.8250","0.8000","0.0000","200679"
"IMPERIAL PACIFIC LIMITED","IPC","Diversified Financials",,"1.0700","1.0700","0.0000","500"
"IMPRESSION HEALTHCARE LIMITED","IHL","Health Care Equipment & Services","0.0170","0.0170","0.0170","0.0011","150000"
"IMUGENE LIMITED","IMU","Pharmaceuticals, Biotechnology & Life Sciences","0.0160","0.0160","0.0150","0.0000","548518"
"INABOX GROUP LIMITED","IAB","Telecommunication Services","0.8400","0.8400","0.8400","0.0000","1500"
"INCA MINERALS LIMITED","ICG","Materials","0.0080","0.0080","0.0080","-0.0009","30000"
"INCITEC PIVOT LIMITED","IPL","Materials","3.6550","3.6800","3.6500","-0.0197","236969"
"INCREMENTAL OIL AND GAS LIMITED","IOG","Energy","0.0220","0.0220","0.0220","0.0000","14000"
"INDAGO ENERGY LIMITED","INK","Energy","0.0950","0.0950","0.0950","0.0020","18000"
"INDEPENDENCE GROUP NL","IGO","Materials","3.7650","3.7800","3.7550","-0.0049","360157"
"INDIA FUND LIMITED.","INF","Class Pend",,"","","",""
"INDIA RESOURCES LIMITED","IRL","Materials",,"","","",""
"INDIANA RESOURCES LIMITED","IDA","Materials","0.0700","0.0700","0.0700","0.0000","150000"
"INDO MINES LIMITED","IDO","Materials","0.0120","0.0120","0.0120","0.0000","2000"
"INDOCHINE MINING LIMITED","IDC","Materials",,"","","",""
"INDOOR SKYDIVE AUSTRALIA GROUP LIMITED","IDZ","Consumer Services","0.2500","0.2500","0.2500","0.0000","20000"
"INDUS COAL LIMITED","ICZ","Energy",,"","","",""
"INDUS ENERGY NL","IND","Energy",,"","","",""
"INDUSTRIA REIT","IDR","Real Estate","2.4800","2.4900","2.4750","0.0000","39603"
"INDUSTRIAL AND COMMERCIAL BANK OF CHINA LIMITED","ICB","Not Applic",,"","","",""
"INFIGEN ENERGY","IFN","Utilities","0.7420","0.7450","0.7400","0.0000","46232"
"INFOMEDIA LTD","IFM","Software & Services","0.7500","0.7600","0.7500","0.0206","47361"
"INFRATIL LIMITED.","IFT","Utilities",,"","","",""
"INGENIA COMMUNITIES GROUP","INA","Real Estate",,"","","",""
"INGHAMS GROUP LIMITED","ING","Food, Beverage & Tobacco","3.8300","3.8300","3.8000","0.0050","70608"
"INNATE IMMUNOTHERAPEUTICS LIMITED","IIL","Pharmaceuticals, Biotechnology & Life Sciences","0.0290","0.0290","0.0290","-0.0019","18977"
"INSURANCE AUSTRALIA GROUP LIMITED","IAG","Insurance","6.4100","6.4350","6.4050","-0.0346","1101734"
"INTEGRAL DIAGNOSTICS LIMITED","IDX","Health Care Equipment & Services","1.6200","1.6500","1.6200","0.0000","912"
"INTEGRATED MEDIA TECHNOLOGY LIMITED","ITL","Media","6.7500","6.7500","6.7500","0.0000","300"
"INTEGRATED PAYMENT TECHNOLOGIES LIMITED","IP1","Software & Services","0.1200","0.1200","0.1200","0.0171","15000"
"INTEGRATED RESEARCH LIMITED","IRI","Software & Services","3.6200","3.6300","3.6000","0.0101","22976"
"INTERMIN RESOURCES LIMITED","IRC","Materials","0.0950","0.0950","0.0940","0.0000","59774"
"INTERNATIONAL EQUITIES CORPORATION LIMITED.","IEQ","Real Estate",,"","","",""
"INTERNATIONAL FINANCE CORPORATION","IFX","Not Applic",,"","","",""
"INTERNATIONAL GOLDFIELDS LIMITED...","IGS","Materials",,"","","",""
"INTERPOSE HOLDINGS LIMITED","IHS","Energy","0.0250","0.0250","0.0250","0.0000","320000"
"INTERSTAR MILLENNIUM SERIES 2002-1G TRUST","IMG","Not Applic",,"","","",""
"INTERSTAR MILLENNIUM SERIES 2003-3G TRUST","IMX","Not Applic",,"","","",""
