"Company name","ASX code","GICS industry group","price","high","low","change","volume"
"NEOMETALS LTD","NMT","Materials","0.2700","0.2750","0.2700","-0.0049","109813"
"NEPTUNE MARINE SERVICES LIMITED","NMS","Energy","0.9000","0.9000","0.9000","0.0419","100"
"NETCCENTRIC LIMITED","NCL","Media","0.0330","0.0330","0.0330","-0.0043","30000"
"NETCOMM WIRELESS LIMITED","NTC","Technology Hardware & Equipment","1.3800","1.3850","1.3700","0.0000","24802"
"NETLINKZ LIMITED","NET","Software & Services","0.0380","0.0380","0.0370","-0.0010","1292261"
"NEUREN PHARMACEUTICALS LIMITED","NEU","Pharmaceuticals, Biotechnology & Life Sciences","0.0610","0.0610","0.0600","0.0000","1641"
"NEUROTECH INTERNATIONAL LIMITED","NTI","Health Care Equipment & Services","0.1800","0.1800","0.1800","0.0106","11100"
"NEW AGE EXPLORATION LIMITED","NAE","Energy","0.0100","0.0100","0.0100","0.0000","150000"
"NEW CENTURY RESOURCES LIMITED","NCZ","Materials","0.9000","0.9000","0.8650","0.0000","575701"
"NEW HOPE CORPORATION LIMITED","NHC","Energy","1.5700","1.6300","1.5650","-0.0149","14833"
"NEW STANDARD ENERGY LIMITED","NSE","Energy","0.0040","0.0040","0.0040","0.0000","442000"
"NEW TALISMAN GOLD MINES LIMITED","NTL","Materials",,"","","",""
"NEW ZEALAND KING SALMON INVESTMENTS LIMITED","NZK","Food, Beverage & Tobacco",,"","","",""
"NEWCREST MINING LIMITED","NCM","Materials","23.3700","23.3800","23.3200","-0.0304","177794"
"NEWFIELD RESOURCES LIMITED","NWF","Materials","0.3150","0.3150","0.3150","0.0000","25000"
"NEWS CORPORATION..","NWS","Media","17.1800","17.2000","17.1400","0.0206","15466"
"NEWZULU LIMITED","NWZ","Media","0.0010","0.0010","0.0010","0.0000","4000000"
"NEX METALS EXPLORATION LIMITED","NME","Materials","0.0050","0.0050","0.0050","0.0000","10000"
"NEXTDC LIMITED","NXT","Software & Services","4.6650","4.6900","4.6500","0.0658","252726"
"NEXUS MINERALS LIMITED","NXM","Materials","0.0720","0.0720","0.0720","0.0010","25720"
"NGE CAPITAL LIMITED","NGE","Not Applic","0.4550","0.4550","0.4550","0.0051","5215"
"NIB HOLDINGS LIMITED","NHF","Insurance","6.0700","6.0850","6.0600","-0.0249","109390"
"NICK SCALI LIMITED","NCK","Retailing","6.3500","6.3600","6.3400","0.0000","23354"
"NICKELORE LIMITED","NIO","Materials",,"","","",""
"NINE ENTERTAINMENT CO. HOLDINGS LIMITED","NEC","Media","1.3150","1.3170","1.3070","-0.0050","581994"
"NIUMINCO GROUP LIMITED","NIU","Materials","0.0030","0.0030","0.0020","0.0015","2000000"
"NKWE PLATINUM LIMITED","NKP","Materials",,"","","",""
"NMG CORPORATION LIMITED","NMG","Materials","0.0080","0.0080","0.0080","-0.0009","537100"
"NOBLE METALS LIMITED","NMM","Materials",,"","","",""
"NONI B LIMITED","NBL","Retailing","2.2000","2.2000","2.1700","0.0000","6041"
"NORDIC INVESTMENT BANK","NIB","Not Applic",,"","","",""
"NORTHERN COBALT LIMITED","N27","Class Pend",,"","","",""
"NORTHERN MINERALS LIMITED","NTU","Materials","0.1300","0.1300","0.1300","0.0000","27793"
"NORTHERN MINING LIMITED","NMI","Materials","0.0130","0.0130","0.0110","-0.0009","1053905"
"NORTHERN STAR RESOURCES LTD","NST","Materials","5.3750","5.3900","5.3600","-0.0102","597835"
"NORWEST ENERGY NL","NWE","Energy","0.0050","0.0050","0.0040","0.0013","3000000"
"NORWOOD SYSTEMS LIMITED","NOR","Software & Services","0.0160","0.0160","0.0160","0.0000","185000"
"NOVARISE RENEWABLE RESOURCES INTERNATIONAL LIMITED","NOE","Materials",,"","","",""
"NOVATTI GROUP LIMITED","NOV","Software & Services","0.1400","0.1450","0.1400","0.0000","65000"
"NOVITA HEALTHCARE LIMITED","NHL","Health Care Equipment & Services","0.0310","0.0310","0.0310","0.0010","36229"
"NOVO LITIO LTD","NLI","Materials","0.0500","0.0500","0.0490","-0.0010","374793"
"NOVOGEN LIMITED","NRT","Pharmaceuticals, Biotechnology & Life Sciences","0.0400","0.0410","0.0400","0.0000","30000"
"NOVONIX LIMITED","NVX","Materials",,"","","",""
"NOXOPHARM LIMITED","NOX","Pharmaceuticals, Biotechnology & Life Sciences","0.3300","0.3300","0.3300","-0.0049","13000"
"NRW HOLDINGS LIMITED","NWH","Capital Goods","1.0800","1.0900","1.0700","0.0000","308808"
"NSL CONSOLIDATED LIMITED","NSL","Materials","0.0230","0.0230","0.0230","0.0000","1063525"
"NSX LIMITED","NSX","Diversified Financials","0.2900","0.2900","0.2900","-0.0097","110000"
"NTM GOLD LIMITED","NTM","Materials","0.0400","0.0400","0.0400","0.0021","50000"
"NUCOAL RESOURCES LIMITED","NCR","Materials","0.0050","0.0050","0.0050","0.0000","23000"
"NUENERGY GAS LIMITED","NGY","Energy","0.0370","0.0370","0.0370","0.0000","9478"
"NUFARM FINANCE (NZ) LIMITED","NFN","Not Applic",,"","","",""
"NUFARM LIMITED","NUF","Materials","9.0600","9.0750","9.0100","0.0299","72205"
"NUHEARA LIMITED","NUH","Technology Hardware & Equipment","0.0690","0.0690","0.0680","0.0000","234238"
"NUSANTARA RESOURCES LIMITED","NUS","Materials","0.4000","0.4000","0.4000","-0.0049","5000"
"NVOI LTD","NVO","Software & Services","0.0290","0.0290","0.0290","0.0000","20000"
"NZME LIMITED","NZM","Media",,"","","",""
"NZURI COPPER LIMITED","NZC","Materials","0.1900","0.1900","0.1900","0.0000","19004"
"OAKAJEE CORPORATION LIMITED","OKJ","Diversified Financials",,"","","",""
"OAKDALE RESOURCES LIMITED","OAR","Materials","0.0350","0.0350","0.0350","-0.0114","673"
"OASIS GOLD LIMITED","OAG","Class Pend",,"","","",""
"OBJ LIMITED","OBJ","Pharmaceuticals, Biotechnology & Life Sciences","0.0450","0.0450","0.0450","0.0000","176986"
"OBJECTIVE CORPORATION LIMITED","OCL","Software & Services","2.2600","2.2600","2.2600","0.0000","2400"
"OCEANAGOLD CORPORATION","OGC","Materials","3.9700","3.9900","3.9600","0.0099","109749"
"OCEANIA CAPITAL PARTNERS LIMITED","OCP","Diversified Financials","2.6000","2.6000","2.6000","-0.0588","2316"
"OCEANIA HEALTHCARE LIMITED","OCA","Health Care Equipment & Services","0.9350","0.9350","0.9350","0.0000","4280"
"OCHRE GROUP HOLDINGS LIMITED","OGH","Materials",,"","","",""
"OCTANEX LIMITED","OXX","Energy","0.0850","0.0850","0.0850","0.0000","4377"
"ODIN ENERGY LIMITED","ODN","Energy",,"","","",""
"ODYSSEY ENERGY LIMITED","ODY","Energy","0.0560","0.0560","0.0560","0.0000","108000"
"OFX GROUP LIMITED","OFX","Diversified Financials","1.8170","1.8200","1.8050","-0.0100","29997"
"OIL BASINS LIMITED","OBL","Energy","0.0050","0.0050","0.0040","0.0013","38500"
"OIL SEARCH LIMITED","OSH","Energy","6.7100","6.7300","6.6800","-0.0101","757792"
"OILEX LTD","OEX","Energy","0.0040","0.0040","0.0040","0.0013","140000"
"OKAPI RESOURCES LIMITED","OKR","Class Pend",,"","","",""
"OKLO RESOURCES LIMITED","OKU","Energy","0.2400","0.2500","0.2400","0.0000","425215"
"OLDFIELDS HOLDINGS LIMITED","OLH","Capital Goods","0.0680","0.0680","0.0640","0.0066","85000"
"OLIVER'S REAL FOOD LIMITED","OLI","Consumer Services","0.2200","0.2200","0.2150","0.0000","166595"
"OM HOLDINGS LIMITED","OMH","Materials","0.4700","0.4700","0.4550","0.0321","5317"
"OMNI MARKET TIDE LTD","OMT","Software & Services","0.0200","0.0200","0.0200","0.0000","3094"
"ONCOSIL MEDICAL LTD","OSL","Pharmaceuticals, Biotechnology & Life Sciences","0.0920","0.0920","0.0920","0.0000","11449"
"ONEALL INTERNATIONAL LIMITED","1AL","Consumer Durables & Apparel","0.9800","0.9800","0.9800","0.0000","1040"
"ONEVIEW HEALTHCARE PLC","ONE","Health Care Equipment & Services","3.9000","3.9000","3.9000","-0.0881","202"
"ONEVUE HOLDINGS LIMITED","OVH","Diversified Financials","0.5970","0.5970","0.5900","0.0020","94240"
"ONTERRAN LIMITED","OTR","Capital Goods",,"","","",""
"OOH!MEDIA LIMITED","OML","Media","4.2650","4.2800","4.2600","-0.0051","51630"
"OOKAMI LIMITED","OOK","Automobiles & Components","0.0260","0.0280","0.0260","-0.0010","1088855"
"OPENDNA LIMITED","OPN","Commercial & Professional Services","0.1450","0.1450","0.1450","0.0167","7600"
"OPTHEA LIMITED","OPT","Pharmaceuticals, Biotechnology & Life Sciences","0.6800","0.6800","0.6800","0.0000","2127"
"OPTISCAN IMAGING LIMITED","OIL","Health Care Equipment & Services","0.0810","0.0810","0.0780","0.0010","31500"
"OPUS GROUP LIMITED","OPG","Commercial & Professional Services","0.5100","0.5100","0.5100","0.0000","10000"
"ORBITAL CORPORATION LIMITED","OEC","Automobiles & Components","0.5800","0.5800","0.5800","0.0000","42000"
"ORCA ENERGY LIMITED","OGY","Energy",,"","","",""
"ORECORP LIMITED","ORR","Materials","0.1700","0.1700","0.1650","0.0000","74585"
"ORH LIMITED","ORH","Capital Goods",,"","","",""
"ORICA LIMITED","ORI","Materials","20.3850","20.4050","20.3600","0.0143","90281"
"ORIENTAL TECHNOLOGIES INVESTMENT LIMITED","OTI","Capital Goods","0.0040","0.0040","0.0040","","8460"
"ORIGIN ENERGY LIMITED","ORG","Energy","7.7100","7.7200","7.6700","0.0000","404692"
"ORINOCO GOLD LIMITED","OGX","Materials","0.0490","0.0490","0.0490","-0.0010","204081"
"ORION EQUITIES LIMITED","OEQ","Diversified Financials","0.1700","0.1700","0.1700","0.0000","17396"
"ORION HEALTH GROUP LIMITED","OHE","Health Care Equipment & Services",,"","","",""
"ORION METALS LIMITED","ORM","Materials","0.0110","0.0110","0.0110","0.0000","85000"
"ORION MINERALS NL","ORN","Materials","0.0190","0.0190","0.0190","-0.0010","308731"
"ORO VERDE LIMITED","OVL","Materials","0.0100","0.0100","0.0100","0.0000","598505"
"OROCOBRE LIMITED","ORE","Materials","3.9600","3.9600","3.9000","0.0301","152988"
"ORORA LIMITED","ORA","Materials","3.0800","3.1000","3.0800","-0.0049","410166"
"OROTONGROUP LIMITED","ORL","Retailing","0.8650","0.8650","0.8650","-0.0049","17000"
"ORPHEUS ENERGY LIMITED","OEG","Energy",,"","","",""
"ORTHOCELL LIMITED","OCC","Pharmaceuticals, Biotechnology & Life Sciences","0.2950","0.3000","0.2950","0.0104","7188"
"OSPREY MEDICAL INC","OSP","Health Care Equipment & Services","0.4200","0.4250","0.4200","0.0000","54752"
"OTHERLEVELS HOLDINGS LIMITED","OLV","Software & Services","0.0340","0.0340","0.0340","-0.0019","500000"
"OTTO ENERGY LIMITED","OEL","Energy","0.0280","0.0280","0.0280","0.0000","55175"
"OVENTUS MEDICAL LIMITED","OVN","Health Care Equipment & Services","0.3600","0.3600","0.3600","0.0000","10800"
"OVER THE WIRE HOLDINGS LIMITED","OTW","Software & Services","2.0100","2.0100","2.0000","0.0000","4792"
"OVERLAND RESOURCES LIMITED","OVR","Materials","0.0070","0.0070","0.0070","0.0000","2573244"
"OZ MINERALS LIMITED","OZL","Materials","8.4250","8.4350","8.3500","0.0051","492689"
"OZGROWTH LIMITED","OZG","Not Applic","0.1650","0.1650","0.1650","0.0052","103571"
"OZTRADE PUBLISHING GROUP LIMITED","OZT","Class Pend",,"","","",""
"PACIFIC AMERICAN COAL LIMITED","PAK","Materials","0.0330","0.0330","0.0320","-0.0010","379208"
"PACIFIC BAUXITE LIMITED","PBX","Materials","0.0320","0.0320","0.0320","0.0000","32111"
"PACIFIC CURRENT GROUP LIMITED","PAC","Diversified Financials","8.3400","8.3600","8.3400","0.0000","7040"
"PACIFIC DAIRIES LIMITED","PDF","Food, Beverage & Tobacco",,"","","",""
"PACIFIC ENERGY LIMITED","PEA","Utilities","0.6300","0.6350","0.6300","-0.0050","39254"
"PACIFIC MINING LIMITED","PFM","Real Estate",,"","","",""
"PACIFIC SMILES GROUP LIMITED","PSQ","Health Care Equipment & Services","1.9000","1.9000","1.9000","0.0000","1000"
"PACIFIC STAR NETWORK LIMITED","PNW","Media","0.2650","0.2650","0.2650","0.0403","3000"
"PACIFICO MINERALS LIMITED","PMY","Materials","0.0050","0.0050","0.0050","0.0000","250000"
"PACT GROUP HOLDINGS LTD","PGH","Materials","5.1350","5.1500","5.1200","0.0103","70033"
"PALADIN ENERGY LTD","PDN","Energy",,"","","",""
"PAN ASIA CORPORATION LIMITED","PZC","Energy","0.0020","0.0020","0.0020","0.0000","925000"
"PAN PACIFIC PETROLEUM NL","PPP","Energy","0.0360","0.0360","0.0360","-0.0010","29411"
"PANCONTINENTAL OIL & GAS NL","PCL","Energy","0.0020","0.0030","0.0020","0.0000","9300000"
"PANORAMA SYNERGY LTD","PSY","Software & Services","0.0820","0.0820","0.0790","0.0010","36288"
"PANORAMIC RESOURCES LIMITED","PAN","Materials","0.3500","0.3550","0.3500","-0.0097","52836"
"PANTERRA GOLD LIMITED","PGI","Materials","0.0510","0.0510","0.0510","-0.0046","47671"
"PANTORO LIMITED","PNR","Materials","0.2400","0.2400","0.2350","0.0000","609157"
"PAPYRUS AUSTRALIA LIMITED","PPY","Materials","0.0050","0.0050","0.0050","0.0000","197203"
"PARADIGM BIOPHARMACEUTICALS LIMITED..","PAR","Pharmaceuticals, Biotechnology & Life Sciences","0.2850","0.2850","0.2800","0.0000","2954"
"PARAGON CARE LIMITED","PGC","Health Care Equipment & Services","0.9150","0.9150","0.9150","-0.0049","1753"
"PARINGA RESOURCES LIMITED","PNL","Energy","0.4050","0.4050","0.4000","0.0051","109411"
"PARKWAY MINERALS NL","PWN","Materials","0.0130","0.0130","0.0130","0.0000","100540"
"PATRYS LIMITED","PAB","Pharmaceuticals, Biotechnology & Life Sciences","0.0040","0.0040","0.0040","0.0000","1500000"
"PEAK RESOURCES LIMITED","PEK","Materials","0.0450","0.0450","0.0440","-0.0010","375000"
"PEAKO LIMITED","PKO","Energy","0.0130","0.0130","0.0130","0.0011","4868"
"PEEL MINING LIMITED","PEX","Materials","0.2250","0.2250","0.2250","-0.0049","80400"
"PEET LIMITED","PPC","Real Estate","1.2120","1.2150","1.2100","0.0021","20702"
"PEGASUS METALS LIMITED","PUN","Materials","0.0350","0.0350","0.0330","0.0010","100000"
"PELICAN RESOURCES LIMITED","PEL","Materials","0.0120","0.0120","0.0120","-0.0030","81380"
"PENGANA CAPITAL GROUP LIMITED","PCG","Diversified Financials","2.9600","2.9800","2.9600","0.0000","2016"
"PENINSULA ENERGY LIMITED","PEN","Energy","0.3600","0.3650","0.3600","0.0000","2899"
"PENINSULA MINES LIMITED","PSM","Energy","0.0210","0.0210","0.0210","0.0000","13540"
"PENTAL LIMITED","PTL","Household & Personal Products","0.6900","0.6900","0.6900","-0.0099","26759"
"PEPINNINI MINERALS LIMITED","PNN","Materials","0.0140","0.0140","0.0140","-0.0009","1623124"
"PEPPER GROUP LIMITED","PEP","Diversified Financials","3.5600","3.5600","3.5400","0.0100","4224"
"PEPPERMINT INNOVATION LIMITED","PIL","Software & Services","0.0140","0.0140","0.0140","0.0000","199704"
"PERPETUAL EQUITY INVESTMENT COMPANY LIMITED","PIC","Not Applic","1.0500","1.0500","1.0500","-0.0049","7300"
"PERPETUAL LIMITED","PPT","Diversified Financials","54.6300","54.7200","54.6100","0.0382","70722"
"PERPETUAL RESOURCES LIMITED","PEC","Energy","0.0250","0.0250","0.0250","0.0000","4216"
"PERSEUS MINING LIMITED","PRU","Materials","0.3400","0.3450","0.3400","-0.0020","736519"
"PETRATHERM LTD","PTR","Utilities",,"","","",""
"PETREL ENERGY LIMITED","PRL","Energy","0.0200","0.0200","0.0200","0.0000","548539"
"PETSEC ENERGY LIMITED","PSA","Energy","0.1050","0.1050","0.1000","0.0000","46565"
"PHARMAUST LIMITED","PAA","Pharmaceuticals, Biotechnology & Life Sciences","0.0620","0.0620","0.0590","0.0000","590450"
"PHARMAXIS LTD","PXS","Pharmaceuticals, Biotechnology & Life Sciences","0.2700","0.2700","0.2700","0.0030","6403"
"PHILEO AUSTRALIA LIMITED","PHI","Real Estate","10.5000","10.5000","10.5000","0.0000","442"
"PHOSLOCK WATER SOLUTIONS LIMITED","PHK","Commercial & Professional Services","0.1750","0.1750","0.1750","0.0000","43241"
"PHOSPHAGENICS LIMITED","POH","Pharmaceuticals, Biotechnology & Life Sciences","0.0200","0.0200","0.0200","0.0000","40000"
"PHYLOGICA LIMITED","PYC","Pharmaceuticals, Biotechnology & Life Sciences","0.0470","0.0470","0.0470","0.0021","1641"
"PILBARA MINERALS LIMITED","PLS","Materials","0.3920","0.3950","0.3870","0.0020","768829"
"PILOT ENERGY LIMITED","PGY","Energy",,"","","",""
"PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED","PNI","Diversified Financials","3.1400","3.1800","3.1400","-0.1341","6512"
"PIONEER CREDIT LIMITED","PNC","Diversified Financials","2.4200","2.4200","2.3900","-0.0099","40781"
"PIONEER RESOURCES LIMITED","PIO","Materials","0.0160","0.0160","0.0160","0.0011","300000"
"PIXIE GROUP LIMITED","PEG","Consumer Services",,"","","",""
"PLANET GAS LIMITED","PGS","Energy","0.0090","0.0090","0.0090","0.0011","230000"
"PLATINA RESOURCES LIMITED","PGM","Materials","0.0930","0.0930","0.0920","0.0010","33697"
"PLATINUM ASIA INVESTMENTS LIMITED","PAI","Not Applic","1.0600","1.0600","1.0500","-0.0020","54672"
"PLATINUM ASSET MANAGEMENT LIMITED","PTM","Diversified Financials","5.9500","5.9700","5.9200","0.0351","319468"
"PLATINUM CAPITAL LIMITED","PMC","Diversified Financials","1.7000","1.7100","1.6900","0.0000","43743"
"PLATO INCOME MAXIMISER LIMITED.","PL8","Not Applic","1.0450","1.0550","1.0450","-0.0050","16635"
"PLUKKA LIMITED","PKA","Diversified Financials",,"","","",""
"PLYMOUTH MINERALS LIMITED","PLH","Materials","0.1700","0.1700","0.1700","-0.0049","21649"
"PM CAPITAL ASIAN OPPORTUNITIES FUND LIMITED","PAF","Not Applic","1.1200","1.1200","1.1200","0.0050","8750"
"PM CAPITAL GLOBAL OPPORTUNITIES FUND LIMITED","PGF","Not Applic","1.0850","1.0850","1.0850","-0.0050","18935"
"PMP LIMITED","PMP","Commercial & Professional Services","0.7400","0.7400","0.7400","0.0000","455"
"PNX METALS LIMITED","PNX","Materials","0.0130","0.0140","0.0130","0.0000","1488000"
"PO VALLEY ENERGY LIMITED","PVE","Energy","0.0300","0.0300","0.0300","0.0000","29388"
"POINTERRA LIMITED","3DP","Software & Services","0.0320","0.0320","0.0320","0.0000","420000"
"POLYNOVO LIMITED","PNV","Pharmaceuticals, Biotechnology & Life Sciences","0.2400","0.2400","0.2400","-0.0049","287892"
"POSEIDON NICKEL LIMITED","POS","Materials","0.0250","0.0270","0.0250","-0.0010","1146288"
"POWERHOUSE VENTURES LIMITED","PVL","Commercial & Professional Services","0.3000","0.3000","0.3000","-0.0353","9298"
"POZ MINERALS LIMITED","POZ","Materials","0.0320","0.0340","0.0320","0.0000","200000"
"PPK GROUP LIMITED","PPK","Capital Goods","0.1400","0.1400","0.1400","0.0108","714"
"PRAEMIUM LIMITED","PPS","Software & Services","0.4300","0.4300","0.4220","0.0000","60222"
"PRAIRIE MINING LIMITED","PDZ","Materials","0.5250","0.5250","0.5250","0.0050","930"
"PRANA BIOTECHNOLOGY LIMITED","PBT","Pharmaceuticals, Biotechnology & Life Sciences","0.0540","0.0540","0.0530","0.0010","15119"
"PREDICTIVE DISCOVERY LIMITED","PDI","Materials","0.0800","0.0800","0.0800","0.0000","6250"
"PREMIER INVESTMENTS LIMITED","PMV","Retailing","12.5500","12.6000","12.5300","0.0301","25212"
"PREMIERE EASTERN ENERGY LIMITED","PEZ","Energy","0.0170","0.0170","0.0170","-0.0009","87000"
"PRESCIENT THERAPEUTICS LIMITED","PTX","Pharmaceuticals, Biotechnology & Life Sciences","0.0580","0.0580","0.0580","0.0000","17068"
"PRIMA BIOMED LTD","PRR","Pharmaceuticals, Biotechnology & Life Sciences","0.0210","0.0220","0.0210","0.0000","2982238"
"PRIMARY GOLD LIMITED","PGO","Materials","0.0520","0.0520","0.0520","0.0021","19904"
"PRIMARY HEALTH CARE LIMITED","PRY","Health Care Equipment & Services","3.2900","3.2950","3.2700","-0.0099","484771"
"PRIMARY OPINION LIMITED","POP","Software & Services","0.0310","0.0310","0.0310","0.0010","7011"
"PRIME FINANCIAL GROUP LIMITED","PFG","Diversified Financials","0.1900","0.1950","0.1850","-0.0049","199046"
"PRIME MEDIA GROUP LIMITED","PRT","Media","0.4400","0.4450","0.4350","0.0000","6503"
"PRO MEDICUS LIMITED","PME","Health Care Equipment & Services","5.0700","5.0700","5.0000","-0.0690","4138"
"PRO-PAC PACKAGING LIMITED","PPG","Materials","0.3500","0.3500","0.3400","-0.0276","18167"
"PROBIOTEC LIMITED","PBP","Pharmaceuticals, Biotechnology & Life Sciences","0.4800","0.4800","0.4800","0.0000","20000"
"PROGRAMMED MAINTENANCE SERVICES LIMITED","PRG","Commercial & Professional Services","3.0000","3.0000","2.9950","0.0000","1613"
"PROGRESS 2010-1 TRUST","POB","Not Applic",,"","","",""
"PROPERTY CONNECT HOLDINGS LIMITED","PCH","Software & Services","0.0020","0.0020","0.0020","0.0000","2248594"
"PROPERTYLINK GROUP","PLG","Real Estate","0.8750","0.8800","0.8700","0.0000","125917"
"PROPHECY INTERNATIONAL HOLDINGS LIMITED","PRO","Software & Services","0.4650","0.4650","0.4650","0.0000","2000"
"PROSPECH LIMITED","PRS","Class Pend",,"","","",""
"PROSPECT RESOURCES LIMITED","PSC","Materials","0.0280","0.0280","0.0280","0.0010","35001"
"PROSPERITY RESOURCES LIMITED","PSP","Materials",,"","","",""
"PROTEAN ENERGY LIMITED","POW","Capital Goods","0.0180","0.0180","0.0180","0.0000","1436667"
"PROTEOMICS INTERNATIONAL LABORATORIES LTD","PIQ","Pharmaceuticals, Biotechnology & Life Sciences","0.1900","0.1900","0.1900","0.0000","34439"
"PS&C LIMITED","PSZ","Commercial & Professional Services","0.2800","0.2800","0.2750","0.0051","31000"
"PSC INSURANCE GROUP LIMITED","PSI","Insurance","2.6000","2.6000","2.6000","0.0000","2888"
"PSIVIDA CORP.","PVA","Pharmaceuticals, Biotechnology & Life Sciences",,"","","",""
"PTB GROUP LIMITED","PTB","Capital Goods","0.6000","0.6000","0.5500","0.0000","120000"
"PUBLIC HOLDINGS (AUSTRALIA) LIMITED","PHA","Diversified Financials",,"","","",""
